audio,transcript
58ec2690824c7aff,الجلابية المصرية مريحة جدا
e3c91666e1eaa8dd,المدن الساحلية في مصر بتجنن
4c5ec0c024fe0738,الصحافة المصرية دايما مليانة أخبار
7fd62bd2c347cdf2,يلا نطلع رحلة للأقصر وأسوان
5ca66f823696842f,الشتا في مصر بيكون دافي وممتع
9d38ed626bdc26cb,اللغة المصرية القديمة مليانة أسرار
62bf32d8b3255263,الأكل في مصر فيه تنوع كبير
a64d53107554e0d7,الموسيقى المصرية بتجمع بين الأصالة والمعاصرة
bd2d942189ec9ee6,شارع المعز في القاهرة مليان تاريخ
99a3ecb694195282,العربية في الشوارع المصرية بتعمل دوشة كتير
3900128052242583,الأكلات البحرية في بورسعيد مشهورة جدا
91762a2adacb7610,الزمالك منطقة راقية في القاهرة
f56a49a08b56e32f,الفن المصري القديم ملهم للكتير من الفنانين
8949e457608c873f,المواصلات العامة في مصر رخيصة ومريحة
a6c9392e2752079e,الأفراح في مصر مليانة بهجة وفرحة
f142e2650a9ff6b9,الأطفال في مصر شطار وبيحبوا يتعلموا
9605c9faf2e2018f,الحكومة المصرية دايما بتحاول تحسن الاقتصاد
143856e85c97b1c6,العيد الكبير بيجمع العيلة ويملأ البيوت فرحة
c5eff596a408da24,الأكل في الشارع المصري له طعم مميز
f3cece625049648d,الأطباء في مصر شاطرين جدا
f3f229cadf9d614a,الجامعات في مصر ليها سمعة كويسة
289369b32b02bb1c,السياسة في مصر دايما شغالة
624e4cd82e7c9e06,الريف المصري مليان خضرة وهدوء
47b9b80568d89a3e,المية في نهر النيل بتدي حياة للبلد
995967d631cb6598,إنت سمعت عن المسلسل الجديد اللي نزل
5ad3d164f07eee61,الطعمية بتاعت الفطار كانت لذيذة أوي
6ed100c7bea4e3b4,النانا كتير بيشربوها في الشتاء عشان تدفي
93cb5cdee0cc65bd,عجبتني جدا الرسمة اللي رسمتها في الكورس
e0dd5891d40b87ea,عايزين نطلع رحلة للإسكندرية يوم الجمعة
3dfda40f740ddf88,شربت قهوة تركي في القهوة البلدي النهارده الصبح
c8da0ea0fdc50426,عمرو دياب نزل ألبوم جديد بقاله أسبوع
a28124347250ae96,محدش يقدر ينكر جمال الغروب على النيل
f1ba90ee0a2bab66,الأطفال كتير بيلعبوا كورة في الشارع بعد المدرسة
3a75d96561550789,طبخت ملوخية النهارده وكانت تحفة
f67c3e4c5ef0195c,الناس في مصر دايما بيحبوا يستضيفوا الضيوف بحفاوة
3afb0bfc4c8e5d7a,إحنا لازم ننزل نتسوق للعيد بكرة
c5da6b4609ba24fb,العمارة اللي في وسط البلد دي قديمة جدا
7fd0b0a50c9f6cbb,السعرات الحرارية في الكشري مش قليلة
977d677ed11791e3,النهارده في عرض مسرحي في دار الأوبرا
1310a8870293bc2f,يا ترى إيه أخبار السوق النهارده
348ea9ceffef346d,النهاردة كان فيه عاصفة رملية في الصحرا
db812f4a7c8036b2,الناس بتحب تتفرج على الأفلام في السينما بعد الفطار
0a11723f34ddecf2,الطريق للغردقة طويل بس المناظر حلوة
c36ad9b56c936ca0,الحياة في الريف مختلفة كتير عن المدينة
21fd9888184a1fcc,الشاى الأخضر بيريح الأعصاب
3ea8971d179a269e,إزاي بتشجع فريقك لما يلعب
544e9c2a930ec91e,عايز أروح الأهرامات وأشوفها لأول مرة
8592b9bf4f3ccaaf,المنيو في المطعم ده فيه أكل مصري أصيل
5ea1fd4069de450d,انت عارف شارع المعز مليان تاريخ وحكايات
01f153e291faf52e,الشاي بالنعناع بيهدي الأعصاب بعد يوم طويل
9c55aca9fbcf6bac,الطقس في القاهرة حر جدا في شهر أغسطس
04fc71801ab9fdd9,العيد في مصر ليه طقوس خاصة ومميزة
e417161d8ae05b8f,سمعت عن فيلم جديد نازل في السينما الأسبوع ده
8ea83e9de735b729,الزمالك فريق قوي ودايما بيلعب بروح عالية
3d47c155ac761ad0,الناس هنا بيحبوا يشربوا القهوة على الصبح
b71c72635b5e00c5,عايز أشتري جلابية جديدة للمناسبات
7ae40fe556f73c52,الأكل في المطاعم البلدية بيبقى لذيذ جدا
bccd982f11f415fb,النيل في الليل بيبقى منظر خلاب
f89935da8d31043a,موسم الحج بيبقى فرصة للناس للتقوى والتقرب من ربنا
d401d7213417ac01,الناس هنا دايما بيبقوا مضيافين وكرماء
3a930967be88a3a5,الأسماك في البحر الأحمر بتبقى مميزة ومختلفة
023662728518c8b9,الفول والطعمية أكل شعبي بيحبه الكل
018e2f6416c3578c,الشوارع في وسط البلد بتبقى مليانة بالناس والمحلات
5328be156e06ba48,الأجواء في رمضان بتبقى روحانية جدا
36be04823d81a6a4,الناس هنا بيحبوا يحتفلوا بالمناسبات العائلية
12401b6b83a76bfb,الأكل المصري فيه نكهات وتوابل مميزة
73167fc4ccfa5b23,التراث المصري مليان قصص وأساطير
0af7d7ff01a2b285,ممكن نروح الأهرامات يوم الجمعة
2da0cb81ad14d73f,فينك يا عم مختفي بقالك فترة
786ce90cb07c5d00,دي الحارة اللي كنت بلعب فيها وأنا صغير
811309326855dfd0,يا سلام على الأكل الشعبي الطعمية والملوخية حاجة تانية
40b0266d7069d3f0,سمعت إن الجو هيبقى لطيف بكرة
98ae7cc655d3d39c,محتاجين نشتري تذاكر القطر قبل العيد
e1a120c050a26f7b,الزحمة في الشوارع بقت حاجة عادية في القاهرة
0b2171d9a85ddd81,بتحب تسمع مين من المغنيين المصريين
d2e5430437c17564,ربنا يبارك في بلدنا ويحفظها من كل شر
dd9142c02790d726,السياحة في مصر لازم ترجع زي الأول وأحسن
9f9c9dd6a257d137,اللغة العربية فيها جمال وتاريخ عريق
ad5e9bb961168286,ماتنساش تدعي في الصلاة وتفتكر أهلنا
f1a05ee19c93e918,يا بختك مسافر إسكندرية في الصيف
f52e4316811b020f,الأمل في بكرة أفضل دايما نفكر كده
f738fe92b51624fd,يا ريت نزور الأقصر وأسوان قريب
6b8bc40420e1a8c8,الأطفال في مصر فرحانين بألعاب العيد
c844ea3f44ab5ddd,القهوة المصري بتفوق الصبح
42e80f1179060004,إيه أخبار السوق النهارده
d5a18ffb8c46cd79,إنت شفت الأهرامات قبل كده
d977c2b9f83a739b,المول في مصر الجديدة فيه كل حاجة بتدور عليها
9c45a05a3bf632d1,يا سلام على الكشري اللي من عند أبو طارق
bcd57418562fb900,إحنا بنروح نصلي صلاة الجمعة في الجامع الكبير
04ce221859eb9df3,بتحب الأكل المصري ولا الأكل الأجنبي
e0b3dd487cc4be4b,القطط في الشوارع دايما بتدور على الأكل
ea6b877c5c7c8e77,النهاردة الجو جميل ومناسب للخروجة
50e96f797411f860,بتحب الشغل في الشركات الكبيرة ولا الصغيرة
c29b8e4ee5de24be,منطقة خان الخليلي كلها آثار وتاريخ
a3a18a93f6cbad2a,اللعب الكورة في الشارع ممتع جدا
439121cb61749ef4,الصيف بيبقى أجمل على البحر في الإسكندرية
eccfa271cdb42d64,الفلافل من الأكلات الشعبية اللي كل الناس بتحبها
1ea7241875ccd286,بتعرف تسوق العجلة ولا لسة بتتعلم
71ceaa5b307c9111,المسلسلات المصرية دايما بتبقى مشوقة
03f977c307822d3f,يا ترى إيه رأيك في الفن المصري القديم
9fdd1e2e98380a6c,الواحد لازم يزور الأقصر وأسوان عشان يشوف الحضارة
72fb155855a763a7,الواحد بيحس بالراحة لما بيقعد على الكورنيش
2b5588c36b83a81c,القطار السريع هيكون طفرة كبيرة في النقل
d22f4ad3dd0a4b19,إزاي بتحب تقضي ويك إندك
81abf527ad54807b,الواحد لازم يشتغل بجد عشان يحقق أحلامه
e54b6ffa3dfe0d71,الأكل البيتي أحلى بكتير من الأكل برا
61b01836253550e9,بتحب تتفرج على ماتشات الأهلي ولا الزمالك
fe65a2df3b30cf19,الواحد بيحس بالفخر لما يشوف نهر النيل
f0f17cf1eedb2c24,الواحد لازم يزور المتحف المصري مرة في حياته
e2b283be5915fd44,الصيف في الساحل الشمالي بيبقى حكاية تانية
aa63c42ef76c8d3b,الواحد بيلاقي راحته في الحسين
e21ef4b3956ba66b,الموسيقى الشعبية بتعبر عن روح الشعب المصري
bf4954f8d3a0e882,بتحب تسافر فين في العطلة الصيفية
f0e1d13b8b61e4e0,الواحد لازم يحافظ على نظافة الشوارع
b2b7dcd68fbbd274,بتحب تلعب شطرنج ولا طاولة
93f38b7573a4e5d5,الواحد لازم يزور مكتبة الإسكندرية
02b508df9d5f858c,المصريين معروفين بحبهم للضحك والهزار
e199f3fbbf40503f,بتحب تروح السينما ولا تشوف الأفلام في البيت
7dd0b200487a0c6c,الواحد لازم يتعلم من تاريخ بلده
b20fbd0afc632b09,الأكل الحلواني المصري بيبقى لذيذ جدا
a40bd7e2180dec8b,بتحب تشتري هدوم جديدة ولا تفضل القديم
0e24a0c98c107252,الأعياد في مصر بيبقى ليها جو خاص
10b986cda9eb5c46,بتحب تستمتع بالطبيعة ولا الأماكن المزدحمة
c1a9c71cda83f0c7,الحكومة بتعمل جهد كبير لتحسين مستوى الخدمات
2624f13313d0da55,الواحد لازم يتعلم حاجات جديدة كل يوم
9258306bb24e4b07,الأطفال في الحضانة بيحبوا يلعبوا مع بعض
1dbdcbc0e4522731,بتحب تسهر مع صحابك ولا تفضل البيت
da00cdeff8f6cf43,الواحد لازم يحترم العادات والتقاليد
1f5eada908df34da,الأكل في رمضان بيبقى ليه طعم تاني
d4e737f08a7f09b2,بتحب تروح المتاحف ولا الأماكن الأثرية
5f67cf431caaeccc,الواحد لازم يكون طموح ويسعى لتحقيق أهدافه
47d0fe553e42d8e1,الجو في الربيع في مصر بيبقى رائع
870d2aaaf886e79c,الواحد لازم يكون عنده شغف في حياته
afb43d3f619ad5d1,الحياة في الأقاليم بيبقى ليها طعم مختلف
293f2a6a201677a2,بتحب تسمع مزيكا هادية ولا صاخبة
b5e068032cbe1de1,الواحد لازم يحافظ على تراث بلده
9450478372906f9f,الجوامع في مصر بتبقى مليانة بالمصلين يوم الجمعة
520ae0c136de3e6b,بتحب تركب العجل ولا تمشي في الشوارع
7f8c7a0f52578d8c,الناس في مصر معروفين بكرمهم
5b9370b49ecf8079,بتحب تتعلم لغات جديدة
548dd4f28383891b,الواحد لازم يكون عنده أمل في المستقبل
b8b5ea282742ad16,المصريين بيحبوا يحتفلوا بالمناسبات المختلفة
5b277fd8ae497a4c,بتحب تزور الأماكن السياحية في مصر
834b6052d52631c5,الواحد لازم يكون عنده شجاعة لمواجهة التحديات
ac0cf23aeb4e6a18,الأكل المصري دايما بيبقى شهي ومشبع
97e1abcbf74cf8f0,بتحب تتفرج على أفلام الأبيض والأسود
ea38942e58615d5a,الواحد لازم يكون صبور لتحقيق النجاح
2bc6b8c3798ca081,الحياة في مصر مليانة بالمفاجآت
91bd2e08095b0de7,بتحب تقرأ كتب ولا تفضل الأفلام
b60da10996b3acd7,الواحد لازم يكون عنده نزاهة في شغله
aaa54e5c61094c9a,السفر في مصر بيبقى مغامرة ممتعة
f869e3645ffec9f8,بتحب تشجع فريقك المفضل
27770b3c545ddd94,الواحد لازم يكون عنده قدرة على التكيف مع الظروف
36f13b2877ae1da4,المناخ في مصر دايما بيبقى معتدل
4c8f4897d080007f,بتحب تروح الشاطئ ولا الجبل
1b908f77ed07ebcf,الواحد لازم يكون عنده طاقة إيجابية
8a0af897509e6c48,بتحب تزور الأهرامات ولا المتاحف
756da35a3519d8da,الواحد لازم يكون عنده عزيمة قوية
0a13cdf8f4f4b50b,الحياة في القاهرة دايما مليانة بالنشاط
107416edc5643280,بتحب تسافر بالعربية ولا القطر
a324f78ab7f7e999,الواحد لازم يكون عنده حلم يسعى لتحقيقه
40918185e62b90d4,الأكل المصري بيبقى مليان بالنكهات
a65f1f3c9858bca6,بتحب تتفرج على مسلسلات تركية ولا مصرية
8bad23b6f1a9a223,الواحد لازم يكون عنده تفاؤل في الحياة
50a6cce774f4332b,الحياة في مصر بيبقى ليها جمال خاص
2390d99ad8b77996,بتحب تقضي وقتك في القراءة ولا الرياضة
0d38580a8d9bee3e,الواحد لازم يكون عنده إيمان بقدراته
43196af41edf3cc3,المصريين بيحبوا يجتمعوا مع بعض
d80acd1d4ca4a378,بتحب تروح الملاهي ولا السينما
53d5ac3c7552c27c,الواحد لازم يكون عنده قدرة على التحمل
1b7335c22eca4725,الأماكن الأثرية في مصر بتبقى ساحرة
29e9f9d3f3c434a9,بتحب تتفرج على أفلام الأكشن ولا الكوميديا
ab35d98d5f53c7cd,الواحد لازم يكون عنده رغبة في التعلم
58474e95e93b011d,بتحب تقضي وقتك مع العيلة ولا الأصدقاء
55a1d3e97fccd9ef,الواحد لازم يكون عنده إحساس بالمسؤولية
a983064c0439935a,المصريين بيحبوا يحتفلوا بالأعياد
10137467ee5c3786,بتحب تتفرج على التلفزيون ولا تسمع الراديو
63fe958e98ed8340,الواحد لازم يكون عنده طموح لتحقيق أحلامه
ea9887e859444d1b,الحياة في مصر بيبقى فيها روح العيلة
825a2253c19e9487,بتحب تقضي وقتك في الطبيعة ولا المدينة
9b2d2f45094c98b5,الواحد لازم يكون عنده قدرة على التفاؤل
ad2f1af258a04daa,بتحب تتعلم حاجات جديدة كل يوم
c52d35abdc8544ea,الواحد لازم يكون عنده ثقة في نفسه
33c67d948d3b1c5c,الحياة في مصر بيبقى ليها طابع خاص
d58b55fdfc90ef10,بتحب تقضي وقتك في البيت ولا برا
fa935356520ebb03,الواحد لازم يكون عنده رؤية للمستقبل
7522fece9a5ff4eb,المصريين بيحبوا يساعدوا بعض
2aa4e294e7df7e26,بتحب تتفرج على المسرحيات ولا الأفلام
0aa8d5eb774e0cbe,الواحد لازم يكون عنده قدرة على الصمود
1535a4137d963165,الحياة في مصر دايما مليانة بالحيوية
238019229e129a73,بتحب تقضي وقتك في البحر ولا النيل
6780073e6a072b6e,الواحد لازم يكون عنده شجاعة لمواجهة الصعاب
dbc8a17cd25ee0a8,المصريين بيحبوا يشاركوا في الاحتفالات
1f5f74f7ed7c3170,بتحب تتعلم مهارات جديدة
9134b044726ba8fb,الحياة في مصر بيبقى ليها سحر خاص
2b204d500f377195,بتحب تقضي وقتك مع الأصدقاء
87262ac30bf5a969,الواحد لازم يكون عنده إرادة قوية
ffb50a3214b4c973,بتحب تتفرج على الأفلام الكلاسيكية
55b8e370437180de,الحياة في مصر مليانة بالأنشطة
aa87c552865bbfda,بتحب تقضي وقتك في الأماكن الأثرية
4da0ffc29ddd083a,مصر أم الدنيا وحتة من الجنة
3e43d2cb6a954e3f,إزايك يا صاحبي عامل إيه النهارده
de51ca82d38bfe3a,صعيدي أصيل وأفتخر بأصولي
90531871cb0e6173,الزحمة في القاهرة بتجنن الواحد
43a0370beff6d70c,يا ساتر يا رب الماتش كان حريقة
8b06312b016547f7,التحف الفرعونية في المتحف المصري تدهش الزوار
9c24d3f745690d43,العيشة في الريف هادية وراحة بال
3ffef5f76c2d4614,اللي يعيش يا ما يشوف والدنيا مليانة مفاجآت
554d77cc486a616c,الأسعار بقت نار مش عارفين نعمل إيه
d48294fb2783e252,إحنا بنحب الضحك والهزار دايما
6f20dad3e1dcd44c,الأفلام الأبيض وأسود ليها طابع خاص
33c12592d241e97a,فريق الأهلي والزمالك دايما في تنافس
33b25acdc4d5e678,أنا محتاج أجازة من الشغل
485de9ec525b7861,أنا بحلم أزور شرم الشيخ
c97f0386b6e9621e,الزراعة في الوادي مهمة جدا
97193df7c3ccfcad,الخطوبة في مصر ليها عادات وتقاليد
0910c7eb6e83d669,اللبن الرايب مفيد للصحة
ceef6b5af8e1e692,النهارده الجو حر موت
9619caae961a4a8f,العيش البلدي طعمه مختلف عن أي عيش تاني
ef4c81cb6bddc44e,البامية باللحمة دي أكلة مصرية أصيلة
e5579c4391da98c2,أم كلثوم كانت أسطورة في الغناء
d1f481c2c0825946,الأهلي والزمالك عندهم ماتش النهاردة
5f4175ec89956577,الشغلانة دي محتاجة صبر وطولة بال
49e46ed5c62c5fc2,إحنا دايما بنقعد على القهوة بعد الشغل
6423c5357ed06642,النهارده الجو حلو ومشمس
eda772c382f928bf,لما تزور مصر لازم تروح خان الخليلي
06d97c4bf8404ea9,إزاي بتقضي وقتك في الأجازة
5079f9ff144c6fb7,التعليم في مصر بقى متطور عن زمان
87164d2a085f41eb,الأطفال في مصر بيلعبوا كرة في كل حتة
83a08380cfd918d0,المساجد في القاهرة ليها طابع خاص
487baacecafc15fb,الزراعة في الوادي الجديد شغالة على قدم وساق
9c3a8d679b21308d,الأم المصرية دايما بتحرص على أولادها
94af8f403d201a48,الصحرا في مصر ليها سحر خاص
902c846df70208f5,الأدب المصري مليان روايات عظيمة
53886496a0face93,الناس في مصر بيحبوا يضحكوا ويتبسطوا
a5be281b1f475d07,المدرسة بتبدأ بدري جدا في الصبح
30c1fc8da5b805e3,العرسان في مصر بيجهزوا للفرح بشهور
871a5822162192a9,المطار في مصر بيستقبل سواح من كل أنحاء العالم
7b74695d138cca32,الطبيعة في سيوة خيالية وجميلة
5c927e716d77ead4,المواطن المصري بيعشق كرة القدم
4dd6d8195ef462f1,الزخرفة الإسلامية في المساجد بتاخد العقل
a90faa9dddd2b79d,القطن المصري معروف بجودته في كل العالم
2205c8ba02f54b7e,مافيش زي الطعمية المقلية في الزيت البلدي
974f2fa77f15b4c9,الجامعة في مصر بتخرج عقول نابغة
b96f88cabde2f572,الأكل في الشارع له طعم مختلف عن البيت
ba2c13a82bc987cb,الشعب المصري بيحب يقضي وقت مع عيلته
aa9c7df906e0fedd,الكتب القديمة في سور الأزبكية كنز معرفي
d92ce66ef3729a87,المصريين بيحتفلوا بالمولد النبوي بطريقة مميزة
4fa14feb23ccc74d,الفلاحة في مصر جزء من التراث الوطني
b767baf65973be3d,الكشري أكلة شعبية مشهورة في كل حتة
23a7c85be315aadb,القطارات في مصر وسيلة مواصلات مهمة
d46af00d56a879fc,الحرف اليدوية في خان الخليلي روعتها مالهاش مثيل
c13c937c71c79b81,الأطفال في المدرسة بيتعلموا اللغة العربية والإنجليزية
92d0afb558b5d494,الأهرامات دايما بتبهر السواح
a23650b730fcbeba,المواطن المصري بيحب الأكل البيتي
4fc247213719804d,النشيد الوطني المصري بيحمس الناس
d78b989622c15926,الأفلام الكوميدية المصرية دايما مضحكة
a2092ada0aa2f950,الزحمة في القاهرة بتخلي الناس متأخرين
1913482738ca74a5,الرياضة في مصر بتشمل كرة القدم وكرة اليد
3587f7b25c57b7f6,الأم المصرية بتعرف تطبخ كل الأكلات
db30a92cca76038a,الطقس في مصر بيبقى دافي في الشتاء
8cd3244fb207078a,المطبخ المصري مليان وصفات تقليدية
37472c1fc59a2391,الأسواق في مصر بتبيع كل حاجة
ab0e569cf1e94576,الكتاتيب في مصر بتعلم القرآن الكريم
1b5307073682cdb2,الزراعة في مصر بتنتج فواكه وخضروات طازة
3c163bd33531078a,المعابد في الأقصر بتحكي تاريخ الفراعنة
6fae7802089563f3,الأفلام المصرية دايما فيها قصة حلوة
80fdd4eae91c2ca0,الأسعار في مصر بتختلف من مكان لمكان
defce10309032636,الصحافة في مصر بتغطي كل الأخبار
d6ee11b5940e0ab4,التعليم في مصر بيشمل مدارس وجامعات
cd37a1d1853bf3f4,الأسواق الشعبية مليانة منتجات محلية
1661c9fcf152ef92,المزارات السياحية في مصر بتشد السواح
b0146710148d0496,المصريين بيحبوا يعملوا حفلات وأفراح
8aec0f0a96f0f454,القطن المصري بينتج ملابس ناعمة
1ac4407af2e07a8a,الريف في مصر هادي وجميل
bd3f470c2d14b92f,الزراعة في مصر بتحتاج مية كتير
d15b15e6ded37cfd,الكتب في مصر بتمثل ثقافة عريقة
857990562e17a798,الطقس في مصر بيبقى حر في الصيف
86a3e1ed1e548c72,الشعب المصري بيحب يتواصل مع بعضه
a9df897b2833c2a7,الحياة في مصر مليانة نشاط
3fe587a0c8282f49,الجو في القاهرة بقى حر جدا الأيام دي
2ce4eb8ce4e08de4,شفت فيلم مصري جديد اسمه الفيل الأزرق
10357ac750cd83fb,يلا نروح خان الخليلي نشتري هدايا تذكارية
37fc5d02c1e62d2b,الحياة في الإسكندرية دايما ليها بهجة مختلفة
4add054489fafe0f,الطعمية والفول وجبة فطار مصرية أصيلة
02f5c7133d8783bc,الناس في الأرياف عندهم كرم وضيافة مش طبيعية
24dbb2f4761ef2f5,رمضان في مصر له طعم خاص وعادات مميزة
fbd3c72dbbc9c6bd,الزحمة في شوارع القاهرة بقت حاجة طبيعية
a01e3d1c512ed75c,الأسعار في الأسواق الشعبية معقولة ومناسبة للجميع
5032a56ce80c53f1,المساجد القديمة في القاهرة بتعكس تاريخ عريق
f93cad00624473d2,الناس في مصر بتحب تتجمع في المناسبات العائلية
79c731237fb0d822,البحر الأحمر في شرم الشيخ من أجمل أماكن الغطس في العالم
f39eb70881abd258,الأكل البيتي المصري دايما ليه طعم مميز
71e14a040069c915,البنات بتحبوا الأزياء التقليدية زي الجلابية والعباية
46970d8e76a10cf2,الحكومة بتحاول تحسن من مستوى التعليم في البلد
8ba5a91f28f76628,الثقافة المصرية غنية بالقصص والأساطير
64caa162aebbb570,الأفراح في مصر دايما بتكون مليانة فرحة وغناء
ac89594087b8f889,التوك توك بقى وسيلة مواصلات شائعة في الأحياء الشعبية
c98d2ee07cabf2f8,الطفولة في مصر مليانة بألعاب زي الكورة الشراب
b613a84ed52bf446,إحنا بنحب ناكل كشري في الحسين
d3e771b75d918d76,إيه رأيك في الأهرامات وأبو الهول
c9f83a796835b7bd,عمك بيحب يسمع أم كلثوم كل يوم
80e3a2f5ee022364,الزحمة في القاهرة بقت حاجة مش معقولة
bda8df17a4ed0214,ممكن تشرب شاي بالنعناع على الكورنيش
4d9d2e8c7a6e6e92,امبارح كان في ماتش زمالك وأهلي كان حماسي قوي
32c1174285959b15,يا سلام على روح العيد في مصر
924bddb131d6171c,أحب أتمشى في شارع المعز في رمضان
06a14184315372ce,عايز تروح معايا خان الخليلي
d6f6a4c9ff4293de,الحكومة عملت مشاريع كتيرة لتطوير البنية التحتية
f01f41ba3e68bd7c,الجو في إسكندرية أحلى حاجة في الصيف
e502187366e435da,إنت هتروح الجامعة النهارده ولا لأ
c1d7887e63b780dd,الطعمية من الأكلات الشعبية اللي مفيش حد مايحبهاش
e99e4e3288ce79a2,يلا بينا نتمشى على الكورنيش
0f794263e616f547,النهاردة الجمعة يعني هنصلي صلاة الجمعة في الجامع
80943f77e377ea73,القهوة التركي معروفة في مصر وكل الناس بتحبها
5c0c3a12d059f669,الأسعار في السوق الشعبي أرخص من السوبرماركت
1c08bb72d3b7ae1d,ماتنساش تجيب العيش من المخبز
8d88cf9492363222,مسلسل رمضان السنة دي كان رهيب
c4c871cfa565292a,المدرسة بدأت من النهارده والولاد رجعوا للدراسة
b34edb1f378efbc1,أم كلثوم لسه أغانيها بتتسمع لحد دلوقتي
b68663a955122cc4,العيد قرب لازم نجهز للعيدية
edc60006b81a37ab,الأطفال بيلعبوا في الشارع بعد المغرب
8052540a464adb8b,الحر شديد النهاردة خلي بالك من الشمس
14cad48e7d8909dd,إنت بتحب تروح الساحل الشمالي في الصيف
d08e547acd310baf,الأكل المصري طعمه مميز ومش موجود في حتة تانية
17c8bd0d85904038,المتحف المصري فيه أثار فرعونية كتير
78c2bcdeda93a9fa,الناس بتحب تتجمع في القهوة بعد الشغل
a948e048d8cb2a50,السمك في بورسعيد طعمه خرافي
c790e8b676d7b758,القرى النوبية في أسوان ليها طابع خاص وجميل
5f95fcd665a3c90f,المولد النبوي بيبقى مليان احتفالات وزينة
a6dd6ccc02c1a1a5,السياحة في مصر جزء كبير من الاقتصاد
859eebfb5367cb57,المدن الساحلية زي شرم الشيخ والغردقة مشهورة بالسياحة
eb06e27f27f5cc78,الأكل البيتي مفيش زيه حتى لو غالي بره
1bb7db42a0e608f4,الناس بتحب تتفرج على ماتشات الكورة في القهوة
8b12facfd0f27d94,الزمالك فريق قوي ومشهور في مصر
5a1ec6d85c4b04b6,الشارع ده كله محلات أكل ومطاعم
439b4e4ff67307b7,العيش الفينو من الأكلات الأساسية في الفطار
94275b0b122ea50c,الأطفال بيروحوا المدرسة كل يوم الساعة تمانية
93dc5f2efc26574a,الفول والطعمية من الأكلات الشعبية اللي مفيش حد مايحبهاش
a162f247db07f0b0,الجو في دهب حلو طول السنة
44a919e73063b214,المحطة الرئيسية للمترو في رمسيس
dde97d1ec9231793,القطار السريع بيوصل من القاهرة للإسكندرية في ساعتين
2db2431966e7fad4,الجامع الأزهر من أشهر الجوامع في العالم الإسلامي
f0cd1817959f0cea,المسلسلات المصرية مشهورة في العالم العربي كله
32f5b1552eee3b4f,الفسيخ والرنجة من الأكلات اللي بنحبها في شم النسيم
e94919961327cb33,الأسعار في السوق الشعبي أرخص بكتير من السوبرماركت
b710cf08e9ae19b6,المصريين مشهورين بحبهم للأكل الحار
e448200c681d2e56,الزراعة في دلتا النيل مهمة جدا للاقتصاد المصري
f7978abfc81f08df,الأكل البيتي مفيش زيه حتى لو غالي بره
815c73491843433a,مصر أم الدنيا بكل ما فيها من حضارة وتاريخ
2a7884ea777982c2,الطعمية والفول من أشهر أكلاتنا الشعبية
1121301e160750ce,بتحب تروح الحسين تشوف الزينة في رمضان
21ec9c987e92a74b,الناس في مصر عندهم كرم ضيافة مالوش مثيل
cc6f9bfdb0651fc2,الزحمة في القاهرة حاجة عادية كل يوم
004abce64a94fa0b,عمرك زرت الأقصر وأسوان المناظر هناك خرافية
dabba5bd32e9571f,ماتنساش تروح خان الخليلي تشتري هدايا تذكارية
d66f5967e0de6806,النهاردة الجو حر جدا لازم تشرب مية كتير
6f7fb7e4dbf6a70f,هل زرت المتحف المصري وشفت الكنوز الفرعونية
15087afe4644f89e,الفلاحين في الريف بيشتغلوا بجد عشان يزرعوا الأرض
a9a9e5c2affbad88,المشويات في مصر طعمها لذيذ جدا
436fe2b716ca746c,النيل مصدر الحياة لمصر من آلاف السنين
c84e9620a175929f,أحب أروح جنينة الحيوانات في الجيزة
b3135ee4acaf7114,الأمطار في الشتاء بتخلي الجو منعش
1a04dbdd2db05c0b,الأطفال في المدارس بيتعلموا تاريخ بلدهم بفخر
0ac7cf47ac6939f8,الكنائس والمساجد جنب بعض في مصر
5a7aedd629b49129,المواصلات العامة في مصر متنوعة وسهلة الاستخدام
878640d6f0495113,الأكل المصري ليه نكهة مميزة مش هتلاقيها في أي حتة تانية
8518a5a7a9197b39,أكتر حاجة بحبها هي الكشري
77348a7bb5ef3d12,ماتنساش تجيب عيش من الفرن وأنت جاي
de6ca3ad5456a475,يلا بينا نشرب شاي على القهوة
4c5fbe60d78c02ef,ربنا يبارك في عيالك ويخليهم
5226a22a634f76b9,بحلم أزور الأهرامات وأبو الهول
7925f0d014b52fab,الوقوف في طابور العيش بيحتاج صبر
d514fcce7de5deea,الأسعار بقت نار يا جدعان
7fe6abd59739ab55,إحنا بنحب الكورة وبنشجع الأهلي
0bead052986cd1d6,حظ سعيد في الامتحانات يا بطل
ed8045d65dcb826e,النهاردة الجو جميل نروح نتمشى
d4e2a1adad02b869,اللي يحب النبي يزكي على النبي
be556c328cc38069,الصحاب هم العيلة التانية
3dba9f415042cb49,الشوارع القديمة في القاهرة بتفكرني بالتاريخ
7fd20439fd57e1d3,ربنا يوفقك في مشروعك الجديد
998a7f2a04641e3f,المدن الساحلية في مصر بتجذب السياح
34b6c15ffe98e4ed,العيال فرحوا أوي بالعروسة الجديدة
91603da5bc807d8f,الحرية مطلب شعبي لكل المصريين
5c39938a98bbe9b8,التحف في المتحف المصري مش بتتقدر بتمن
88cfe2403a391d94,خليك دايما متفائل ومبسوط
2cec6c78386c5ec9,ماتنساش تدعي لوالدك ووالدتك
3549e8463969fb51,الفول والطعمية هما فطار المصريين
3830809d17d45a45,إحنا بنحب نسمع أم كلثوم في الليل
5cc9ae9f98981d6a,مافيش أحلى من شواطئ البحر الأحمر
